nohup: ignoring input

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server

nohup: ignoring input

   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server

  2026-01-30 13:09:30 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-30 13:09:35 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:09:40 /queue/tickets/atendimento ................... ~ 0.16ms
  2026-01-30 13:09:45 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-30 13:09:50 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:09:55 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:10:00 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-30 13:10:50 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-30 13:11:50 /queue/tickets/atendimento ................. ~ 500.37ms
  2026-01-30 13:11:55 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:12:00 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-30 13:12:05 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:12:10 /queue/tickets/atendimento ................. ~ 500.22ms
  2026-01-30 13:12:15 /queue/tickets/atendimento ................. ~ 500.27ms
  2026-01-30 13:12:20 /queue/tickets/atendimento ................. ~ 500.35ms
  2026-01-30 13:12:25 /queue/tickets/atendimento ................. ~ 500.36ms
  2026-01-30 13:12:30 /queue/tickets/atendimento ................. ~ 500.41ms
  2026-01-30 13:12:35 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:12:40 /queue/tickets/atendimento ................. ~ 500.32ms
  2026-01-30 13:12:45 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:12:50 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:12:55 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:13:00 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-30 13:13:05 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:13:10 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:13:15 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:13:20 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:13:25 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:13:30 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:13:50 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:14:50 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:15:50 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:16:50 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-30 13:17:50 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:18:50 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:19:50 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:20:50 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:21:50 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:22:50 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-30 13:23:21 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:23:25 /queue/tickets/atendimento ................... ~ 0.18ms
  2026-01-30 13:23:30 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:23:35 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-30 13:23:40 /queue/tickets/atendimento ................... ~ 0.13ms
  2026-01-30 13:23:45 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:23:50 /queue/tickets/atendimento ................. ~ 500.31ms
  2026-01-30 13:23:55 /queue/tickets/atendimento ................. ~ 500.34ms
  2026-01-30 13:24:00 /queue/tickets/atendimento ................. ~ 500.44ms
  2026-01-30 13:24:05 /queue/tickets/atendimento ................. ~ 500.26ms
  2026-01-30 13:24:10 /queue/tickets/atendimento ................. ~ 500.47ms
  2026-01-30 13:24:15 /queue/tickets/atendimento ................. ~ 500.36ms
  2026-01-30 13:24:20 /queue/tickets/atendimento ................. ~ 500.39ms
  2026-01-30 13:24:25 /queue/tickets/atendimento ................. ~ 500.32ms
  2026-01-30 13:24:30 /queue/tickets/atendimento ................. ~ 500.21ms
  2026-01-30 13:24:35 /queue/tickets/atendimento ................. ~ 500.31ms
  2026-01-30 13:24:40 /queue/tickets/atendimento ................. ~ 500.24ms
  2026-01-30 13:24:45 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:24:50 /queue/tickets/atendimento ................... ~ 0.13ms
  2026-01-30 13:24:55 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:25:00 /queue/tickets/atendimento ................... ~ 0.07ms
  2026-01-30 13:25:05 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-30 13:25:10 /queue/tickets/atendimento ................. ~ 500.33ms
  2026-01-30 13:25:15 /queue/tickets/atendimento ................. ~ 500.34ms
  2026-01-30 13:25:20 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:25:25 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:25:30 /queue/tickets/atendimento ................... ~ 0.18ms
  2026-01-30 13:25:35 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:25:40 /queue/tickets/atendimento ................... ~ 0.13ms
  2026-01-30 13:25:45 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:25:50 /queue/tickets/atendimento ................... ~ 0.07ms
  2026-01-30 13:25:55 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:26:00 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:26:05 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:26:10 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-30 13:26:15 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:26:20 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:26:25 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:26:30 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:26:35 /queue/tickets/atendimento ................... ~ 0.12ms
  2026-01-30 13:26:40 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:26:45 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:26:50 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:26:55 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-30 13:27:00 /queue/tickets/atendimento ................... ~ 0.13ms
  2026-01-30 13:27:05 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:27:10 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:27:15 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:27:20 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:27:25 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:27:30 /queue/tickets/atendimento ................... ~ 0.08ms
  2026-01-30 13:27:35 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:27:40 /queue/tickets/atendimento ................... ~ 0.19ms
  2026-01-30 13:27:45 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-30 13:27:50 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-30 13:27:55 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:00 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:05 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:10 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:14 /queue/atendimento ........................... ~ 0.10ms
  2026-01-30 13:28:14 /queue/atendimento ........................... ~ 0.33ms
  2026-01-30 13:28:14 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-30 13:28:14 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:28:15 /queue/atendimento ........................... ~ 0.03ms
  2026-01-30 13:28:15 /queue/tickets/atendimento ................... ~ 1.86ms
  2026-01-30 13:28:15 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:28:20 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-30 13:28:23 /logout ...................................... ~ 0.08ms
  2026-01-30 13:28:23 / ............................................ ~ 0.03ms
  2026-01-30 13:28:23 /login ....................................... ~ 0.02ms
  2026-01-30 13:28:23 /images/login.png ............................ ~ 0.04ms
  2026-01-30 13:28:23 /favicon.ico ................................. ~ 0.08ms
  2026-01-30 13:28:32 /login ....................................... ~ 0.10ms
  2026-01-30 13:28:32 / ............................................ ~ 0.37ms
  2026-01-30 13:28:33 /images/triagemico.png ....................... ~ 0.03ms
  2026-01-30 13:28:33 /images/atendenteico.png ..................... ~ 2.23ms
  2026-01-30 13:28:33 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:28:36 /queue/triagem ............................... ~ 0.08ms
  2026-01-30 13:28:36 /queue/tickets/triagem ..................... ~ 500.29ms
  2026-01-30 13:28:36 /favicon.ico ................................. ~ 0.04ms
  2026-01-30 13:28:38 / .......................................... ~ 500.25ms
  2026-01-30 13:28:39 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-30 13:28:39 /images/atendenteico.png ..................... ~ 0.23ms
  2026-01-30 13:28:39 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:28:40 /queue/atendimento ......................... ~ 500.35ms
  2026-01-30 13:28:40 /queue/tickets/atendimento ................. ~ 500.78ms
  2026-01-30 13:28:40 /favicon.ico ................................. ~ 0.07ms
  2026-01-30 13:28:45 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:50 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-30 13:28:52 / ............................................ ~ 0.09ms
  2026-01-30 13:28:53 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-30 13:28:53 /images/atendenteico.png ..................... ~ 0.22ms
  2026-01-30 13:28:53 /favicon.ico ................................. ~ 0.07ms
  2026-01-30 13:29:00 /queue/atendimento ........................... ~ 1.90ms
  2026-01-30 13:29:01 /queue/tickets/atendimento ................... ~ 0.03ms
  2026-01-30 13:29:01 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:02 / .......................................... ~ 500.34ms
  2026-01-30 13:29:02 /images/triagemico.png ....................... ~ 0.41ms
  2026-01-30 13:29:02 /images/atendenteico.png ..................... ~ 0.18ms
  2026-01-30 13:29:02 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:29:03 /queue/triagem ............................. ~ 500.38ms
  2026-01-30 13:29:03 /queue/tickets/triagem ....................... ~ 0.48ms
  2026-01-30 13:29:03 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:29:04 / ............................................ ~ 0.08ms
  2026-01-30 13:29:04 /images/triagemico.png ....................... ~ 0.42ms
  2026-01-30 13:29:04 /images/atendenteico.png ..................... ~ 0.18ms
  2026-01-30 13:29:04 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:05 /queue/atendimento ........................... ~ 0.79ms
  2026-01-30 13:29:05 /queue/tickets/atendimento ................... ~ 0.04ms
  2026-01-30 13:29:05 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:29:07 / ............................................ ~ 0.12ms
  2026-01-30 13:29:07 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-30 13:29:07 /images/atendenteico.png ..................... ~ 0.21ms
  2026-01-30 13:29:07 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:08 /queue/atendimento ......................... ~ 500.21ms
  2026-01-30 13:29:09 /queue/tickets/atendimento ................... ~ 0.03ms
  2026-01-30 13:29:09 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:13 / ............................................ ~ 0.08ms
  2026-01-30 13:29:13 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-30 13:29:13 /images/atendenteico.png ..................... ~ 0.19ms
  2026-01-30 13:29:13 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:15 /queue/triagem ............................... ~ 0.10ms
  2026-01-30 13:29:15 /queue/tickets/triagem ....................... ~ 0.67ms
  2026-01-30 13:29:15 /favicon.ico ................................. ~ 0.05ms
  2026-01-30 13:29:16 / ............................................ ~ 0.10ms
  2026-01-30 13:29:17 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-30 13:29:17 /images/atendenteico.png ..................... ~ 0.23ms
  2026-01-30 13:29:17 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:17 /queue/atendimento ......................... ~ 500.39ms
  2026-01-30 13:29:17 /queue/tickets/atendimento ................. ~ 500.85ms
  2026-01-30 13:29:17 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:29:18 / .......................................... ~ 500.42ms
  2026-01-30 13:29:19 /images/triagemico.png ....................... ~ 0.68ms
  2026-01-30 13:29:19 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-30 13:29:19 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:19 /queue/triagem ............................. ~ 500.27ms
  2026-01-30 13:29:19 /queue/tickets/triagem ....................... ~ 0.03ms
  2026-01-30 13:29:20 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:20 / .......................................... ~ 500.38ms
  2026-01-30 13:29:21 /images/triagemico.png ....................... ~ 0.09ms
  2026-01-30 13:29:21 /images/atendenteico.png ..................... ~ 0.41ms
  2026-01-30 13:29:21 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:21 /queue/atendimento ........................... ~ 1.74ms
  2026-01-30 13:29:21 /queue/tickets/atendimento ................... ~ 2.09ms
  2026-01-30 13:29:21 /favicon.ico ................................. ~ 0.03ms
  2026-01-30 13:29:23 / ............................................ ~ 0.07ms
  2026-01-30 13:29:23 /images/triagemico.png ....................... ~ 0.03ms
  2026-01-30 13:29:23 /images/atendenteico.png ..................... ~ 0.18ms
  2026-01-30 13:29:23 /favicon.ico ................................. ~ 0.02ms
  2026-01-30 13:29:24 /queue/triagem ............................... ~ 0.08ms
  2026-01-30 13:29:24 /queue/tickets/triagem ..................... ~ 500.39ms
  2026-01-30 13:29:24 /favicon.ico ................................. ~ 0.06ms
  2026-01-30 13:29:25 / ............................................ ~ 0.11ms
  2026-01-30 13:29:26 /images/triagemico.png ....................... ~ 0.41ms
  2026-01-30 13:29:26 /images/atendenteico.png ..................... ~ 0.18ms
